Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
0,1,1,0.2,0.75,0.6987789987789986,0.6875,0.8482142857142857,0.45174319727891155,0.7443304843304843,0.3133715412134044
0,1,1,0.4,1.0,0.7913561076604555,0.7916666666666666,0.9113095238095238,0.5645578231292516,0.8542275660646872,0.5506870531453167
0,1,1,0.4,1.0,0.790909090909091,0.6666666666666666,0.8787797619047619,0.6308545918367348,0.8302251742065054,0.5506329113924051
0,1,1,0.4,1.0,0.6619047619047619,0.7791666666666666,0.9178571428571429,0.519374468537415,0.8200993000505987,0.5325670498084291
0,1,1,0.4,1.0,0.6587301587301587,0.8333333333333333,0.9340277777777778,0.5580357142857143,0.83805887154372,0.532051282051282
0,1,1,0.4,1.0,0.7339285714285714,0.75,0.8911458333333333,0.5507093253968254,0.8016038223140496,0.543291473892928
0,1,1,0.4,1.0,0.7206349206349206,0.875,0.9427083333333333,0.5123511904761905,0.8027437073339088,0.5414430530709601
0,1,1,0.4,1.0,0.7222222222222222,0.7291666666666666,0.8837301587301588,0.6060445011337868,0.8259439887174653,0.5416666666666666
0,1,1,0.2,0.75,0.7310457516339869,0.75,0.8934523809523809,0.6058864795918367,0.8469538881132496,0.31492996081559865
0,1,1,0.2,1.0,0.6622222222222222,0.7395833333333333,0.8798363095238095,0.4867355796485261,0.7831895719720394,0.31974248927038623
0,1,0,0.8,0.25,0.6638888888888889,0.8208333333333333,0.9097222222222222,0.6774305555555555,0.8718527882150717,0.4996080480794356
0,1,0,0.6,0.75,0.7818250377073905,0.6416666666666666,0.8245110544217688,0.6040869472789115,0.7905505952380952,0.6727522469418877
0,1,0,0.4,0.5,0.5648989898989899,0.6875,0.8679315476190477,0.5651909722222221,0.7776812484252961,0.4560884856516642
0,1,0,0.6,0.75,0.6455197132616487,0.6625,0.8084821428571429,0.5233246527777777,0.7571498613219392,0.6435207241543592
0,1,0,0.6,0.25,0.6923809523809523,0.6625,0.8322916666666667,0.5427690972222222,0.7578297653709741,0.45570413706644375
0,1,0,0.6,0.25,0.655952380952381,0.6333333333333333,0.810999503968254,0.5441059027777778,0.7502469135802469,0.4515776533260483
0,1,0,0.6,0.75,0.7264920065995334,0.675,0.8151573129251701,0.5785563704648526,0.7757790847820609,0.6619070800722404
0,1,0,0.4,0.75,0.7111111111111111,0.6666666666666666,0.83125,0.5353125000000001,0.7766515495086923,0.5168236877523553
0,1,0,0.6,0.5,0.7009485094850948,0.8333333333333333,0.9305654761904762,0.5826461522108843,0.8306827916351727,0.5917184580775536
0,1,0,0.6,0.25,0.7937908496732026,0.7999999999999999,0.8896428571428572,0.5895154671717171,0.7866392109111889,0.46548915647257977
0,1,1,0.2,1.0,0.7611111111111111,0.8208333333333333,0.9270833333333333,0.6670138888888888,0.8929766628873771,0.3248369887374037
0,1,1,0.2,1.0,0.8194444444444443,0.8541666666666666,0.9322916666666667,0.6340277777777777,0.8970854591836734,0.32732316227461855
