Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
1,1,1,0.4,1.0,0.9249999999999999,0.8333333333333333,0.9053571428571429,0.5356505102040816,0.8263333072220018,0.5648854961832062
1,1,1,0.4,0.75,0.6380341880341881,0.7583333333333333,0.8816964285714286,0.5131802721088435,0.8106382001836547,0.5062876197473649
1,1,1,0.4,1.0,0.7789682539682539,0.6958333333333333,0.8555555555555555,0.6249131944444444,0.8015856702220339,0.5491677157644426
1,1,1,0.6,1.0,0.7236652236652237,0.7708333333333333,0.9239583333333333,0.6744791666666666,0.8917533404546392,0.6998895156131884
1,1,1,0.4,1.0,0.6749278499278498,0.6958333333333333,0.834375,0.6998697916666666,0.817055634383931,0.5346421478274537
1,1,1,0.6,1.0,0.7436868686868686,0.7166666666666666,0.81421875,0.5387760416666667,0.7565833881218497,0.7044752317352736
1,1,1,0.6,1.0,0.8138888888888888,0.7648809523809523,0.8265066964285714,0.5575260416666666,0.7773451617166474,0.7191654735119656
1,1,1,0.2,1.0,0.7320707070707071,0.7124999999999999,0.8344270833333334,0.5690190972222222,0.7654320986345211,0.32346787915980924
1,1,1,0.4,1.0,0.8906911928651059,0.7041666666666666,0.84375,0.5815972222222222,0.7949607870761717,0.5615829335582617
1,1,1,0.4,1.0,0.8015151515151514,0.7708333333333333,0.8844791666666667,0.6266666666666666,0.8250192901234568,0.551904016692749
1,1,0,0.4,0.75,0.6405954708374063,0.725,0.8425925925925926,0.5495756172839505,0.7831887755102042,0.5066895113670014
1,1,0,0.6,0.75,0.7913194444444445,0.6527777777777777,0.8403935185185185,0.6669000771604938,0.753266467201783,0.6744931682533418
1,1,0,0.4,0.75,0.7177083333333334,0.7375,0.8650173611111112,0.5536024305555556,0.7783191609977325,0.5176883100619873
1,1,0,0.6,0.5,0.6888888888888888,0.8333333333333333,0.9088541666666667,0.6321614583333333,0.8658956916099773,0.589540412044374
1,1,0,0.2,0.5,0.8888888888888888,0.6958333333333333,0.8240327380952381,0.5222399376417233,0.7447154653918132,0.3047619047619048
1,1,1,0.4,1.0,0.8051587301587301,0.7791666666666666,0.8875000000000001,0.5338541666666666,0.8131032729896366,0.5523342861031714
1,1,1,0.4,1.0,0.6715121136173767,0.7023809523809523,0.9390625,0.7353645833333333,0.8154684637799184,0.5341041230605668
1,1,1,0.4,1.0,0.8523391812865498,0.75,0.8775297619047618,0.6473263888888889,0.8358169581570187,0.5576279292204687
1,1,1,0.4,1.0,0.7393048128342246,0.7648809523809523,0.9131944444444444,0.6393229166666667,0.7784119768390152,0.544023610427939
1,1,1,0.4,1.0,0.7391414141414141,0.7541666666666667,0.9643229166666667,0.5694878472222222,0.7903376892291261,0.5440014868506644
1,1,1,0.4,1.0,0.6654040404040403,0.8108974358974359,1.6041666666666665,0.9748263888888888,0.8333560090702947,0.5331310065756196
1,1,1,0.2,1.0,0.625,0.7625,0.8298270089285714,0.6023029602465986,0.7856864197530864,0.31746031746031744
1,1,1,0.2,1.0,0.790432098765432,0.7523809523809524,0.7994453463203464,0.5664003673094582,0.7616563694967575,0.3261277896278374
1,1,1,0.2,1.0,0.6948412698412699,0.7752976190476191,0.8552556818181818,0.5613223140495868,0.7889685148659507,0.32156466645241266
1,1,1,0.4,1.0,0.811111111111111,0.7604166666666666,0.8071969696969696,0.5573381542699725,0.7569399829196715,0.553030303030303
1,1,1,0.4,1.0,0.7791666666666667,0.7708333333333333,1.0481150793650795,0.6396967120181405,0.7864767157245511,0.5491923641703378
1,1,1,0.0,1.0,0.8780303030303029,0.7708333333333333,1.0253373015873015,0.7336139455782312,0.8369831161576919,1.9999999978610872e-09
1,1,1,0.4,1.0,0.7878357753357754,0.7083333333333333,1.0305555555555554,0.76375,0.8172181410060197,0.5502593048604338
1,1,1,0.4,1.0,0.8360670194003527,0.6458333333333333,0.9713675213675212,0.6833037475345168,0.7343190586419752,0.5558584703778618
1,1,1,0.4,1.0,0.8388888888888889,0.7583333333333333,0.8788095238095238,0.5684467120181406,0.7991889858177736,0.5561694290976059
1,0,1,0.6,1.0,0.5859126984126984,0.8416666666666666,0.9074900793650793,0.7105300453514738,0.8774048462360151,0.6622437346988357
1,0,1,0.4,0.75,0.835273368606702,0.6958333333333333,0.9736979166666666,0.6609114583333333,0.7714568851972227,0.5311699721479709
1,0,1,0.0,0.75,0.8598484848484848,0.6565476190476189,0.8713645006613757,0.6531244586955152,0.7723110413634721,1.9999999975036716e-09
1,0,1,0.4,0.75,0.8047178130511462,0.7708333333333333,0.9289583333333333,0.5960156249999999,0.8455179988662131,0.5279827583297373
1,0,1,0.4,0.75,0.8500000000000001,0.6124999999999999,0.9900669642857143,0.7123953018707483,0.7352626606198034,0.5326370757180158
1,1,0,0.6,0.0,0.8472222222222223,0.6607142857142856,0.795909645909646,0.46032079165492623,0.6605287885164779,3.999999981945356e-09
1,1,0,0.8,0.25,0.5666666666666667,0.8333333333333333,0.9203125000000001,0.62875,0.8375425367151939,0.4839857651245551
1,1,0,0.8,0.0,0.7670634920634921,0.8625,0.9237500000000001,0.623452380952381,0.8292289857119318,3.999999984785308e-09
1,1,0,0.6,0.25,0.7296610169491524,0.8333333333333333,0.9306623931623932,0.689750164365549,0.8822575749803359,0.4595676541232986
