Seed,Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
1,0,1,1,0.4,1.0,0.7055555555555554,0.8125,0.925,0.5632142857142857,0.8361788233812043,0.5392781316348195
1,0,1,1,0.6,1.0,0.7433402346445824,0.7166666666666666,0.8697916666666667,0.6746527777777778,0.8450842557714852,0.7043974429542271
1,0,1,1,0.6,1.0,0.7734126984126983,0.7708333333333333,0.9062003968253969,0.46539328231292515,0.7905000615566091,0.7109462868954616
1,0,1,1,0.6,1.0,0.6855417529330573,0.6333333333333333,0.8566666666666667,0.7015277777777778,0.8313172125293338,0.6906037177262602
1,0,1,1,0.4,1.0,0.65,0.7083333333333333,0.8673611111111112,0.605,0.8166466770362873,0.5306122448979592
1,0,1,1,0.6,1.0,0.6956349206349207,0.8333333333333333,0.921875,0.5902777777777777,0.851384164777022,0.6931365119114303
1,0,1,1,0.4,1.0,0.7676767676767677,0.6958333333333333,0.8472222222222223,0.6854166666666668,0.8250308641975308,0.5477477477477478
1,0,1,1,0.6,1.0,0.7272172272172273,0.7999999999999999,0.9251488095238095,0.6840348639455782,0.862881610633234,0.7007170455406363
1,0,1,1,0.6,1.0,0.75,0.75,0.8472222222222222,0.6591666666666667,0.8233592183429845,0.7058823529411764
1,0,1,1,0.6,1.0,0.7420634920634921,0.8333333333333333,0.9309027777777779,0.5745833333333333,0.8584627739984882,0.7041104486978349
1,0,1,1,0.6,1.0,0.721256038647343,0.6666666666666666,0.8791666666666667,0.6042708333333333,0.8352833634218915,0.6993247199344237
1,0,1,1,0.6,1.0,0.6752525252525253,0.75,0.9067460317460317,0.5282844387755102,0.8381570178959248,0.6879636379229022
1,0,1,1,0.4,1.0,0.7207282913165266,0.7291666666666666,0.8894642857142857,0.5922335600907029,0.8075114784205694,0.5414562289562289
1,0,1,1,0.6,1.0,0.6833333333333332,0.7708333333333333,0.9086309523809524,0.5395252267573696,0.8199214365881032,0.6900420757363254
1,0,1,1,0.4,1.0,0.7113617376775272,0.6666666666666666,0.8830505952380951,0.6064760487528345,0.8170901832955404,0.5401205201395496
1,0,1,1,0.4,1.0,0.7041847041847041,0.7083333333333333,0.8645833333333333,0.5347222222222222,0.8122222222222222,0.5390776028721348
1,0,1,1,0.6,1.0,0.7577561327561327,0.7291666666666666,0.8795138888888889,0.5556944444444445,0.8263378684807255,0.7075864972980559
1,0,1,1,0.4,1.0,0.7177777777777777,0.75,0.8885416666666667,0.5927777777777777,0.8194326152943577,0.541038525963149
1,0,1,1,0.4,1.0,0.7301767676767676,0.6125,0.8499503968253969,0.5577891156462584,0.8040819762248334,0.5427753531371721
1,0,1,1,0.6,1.0,0.7058061821219717,0.7583333333333333,0.9107142857142857,0.6902891156462585,0.8533649627589022,0.695633677666812
1,0,1,1,0.6,1.0,0.7166248955722639,0.6541666666666667,0.8527281746031746,0.6083772675736961,0.8163000755857899,0.6982309528977643
1,0,1,1,0.4,1.0,0.6788888888888889,0.8125,0.893125,0.5975781250000001,0.8314673315085402,0.5352606219886115
1,0,1,1,0.6,1.0,0.6084401709401709,0.7375,0.8822420634920635,0.6748356009070295,0.8478124212648022,0.669245458551633
1,0,1,1,0.4,1.0,0.7116013071895425,0.8125,0.933531746031746,0.5605300453514739,0.8648324098540549,0.54015503875969
1,0,1,1,0.6,1.0,0.7477124183006536,0.6875,0.8761904761904762,0.5685685941043084,0.8104190430380906,0.7053745760970096
1,0,1,1,0.6,1.0,0.6887445887445888,0.6833333333333333,0.8711805555555555,0.6953211805555556,0.8377126696255484,0.6914134646724368
1,0,1,1,0.6,1.0,0.730891330891331,0.8125,0.8982142857142857,0.575983560090703,0.8345878778508649,0.7015665898347463
1,0,1,1,0.6,1.0,0.6838383838383839,0.7291666666666666,0.8930555555555555,0.5626041666666666,0.8280412400650496,0.6901707586441254
1,0,1,1,0.6,1.0,0.6709401709401709,0.8,0.9208333333333334,0.7450396825396826,0.9029781399857157,0.6868392271235872
1,0,1,1,0.6,1.0,0.7495726495726496,0.7083333333333333,0.8627976190476191,0.5995252267573696,0.8205731089497323,0.705787673529609
1,0,1,1,0.4,1.0,0.6814354727398205,0.7083333333333333,0.8701388888888888,0.6930555555555555,0.8375308641975308,0.5356551929910218
1,0,1,1,0.6,1.0,0.7941770647653001,0.5916666666666666,0.819766865079365,0.5506320861678005,0.7641932004283195,0.7152438371802647
1,0,1,1,0.4,1.0,0.7103174603174603,0.6541666666666666,0.8484375000000001,0.5743402777777777,0.7947811076910103,0.5399698340874811
1,0,1,1,0.6,1.0,0.7792929292929293,0.7291666666666666,0.890625,0.5715277777777779,0.8208442866356827,0.712181237739913
1,0,1,1,0.6,1.0,0.7748538011695906,0.7083333333333333,0.8822916666666667,0.6136024305555556,0.8205469844809672,0.7112502795795125
1,0,1,1,0.6,1.0,0.7412698412698413,0.7291666666666666,0.8688888888888888,0.6154166666666667,0.8171175135190286,0.7039316668760206
1,0,1,1,0.6,1.0,0.7941770647653001,0.6666666666666666,0.8607638888888889,0.6378819444444445,0.8285718033769982,0.7152438371802647
1,0,1,1,0.6,1.0,0.525,0.6815476190476191,0.8607142857142858,0.6586918934240363,0.8336115744124402,0.6412213740458015
2,0,0,1,0.6,1.0,0.5498538011695907,0.8208333333333333,0.9107142857142857,0.6205994897959184,0.8323679981634526,0.6501952083903592
2,0,0,1,0.6,1.0,0.7097222222222221,0.6625,0.8482142857142858,0.4792127267573696,0.7556794906132027,0.6965807111212086
2,0,0,1,0.6,0.75,0.7622766122766121,0.5916666666666666,0.8034722222222223,0.5039236111111112,0.7559822178652307,0.6690611910864586
2,0,0,1,0.8,0.75,0.7141488779419815,0.7083333333333333,0.8816344246031746,0.5467908517573696,0.8081891047664856,0.7642920340482655
2,0,0,1,0.6,1.0,0.6333333333333333,0.7083333333333333,0.8625,0.4371051036155203,0.747476081718506,0.6765578635014836
2,0,0,1,0.8,1.0,0.7392857142857143,0.8833333333333333,0.9393750000000001,0.6592224702380951,0.8884417475076816,0.8242906918865107
2,0,0,1,0.6,1.0,0.5986111111111111,0.6541666666666666,0.8575892857142857,0.5942842970521542,0.805516975308642,0.6662372794022928
2,0,0,1,0.4,1.0,0.7472222222222222,0.9375,0.9732142857142857,0.5524022108843537,0.853642735331047,0.5450861195542047
2,0,0,1,0.4,1.0,0.6630952380952381,0.7916666666666666,0.8958333333333333,0.5416666666666667,0.8362962962962963,0.5327594452415112
2,0,0,1,0.8,1.0,0.6908730158730158,0.7916666666666666,0.8940972222222223,0.45833333333333337,0.7640123456790123,0.808498287571835
2,0,0,1,0.6,0.75,0.7736111111111109,0.7708333333333333,0.8671875,0.4956597222222222,0.7497144274376417,0.6712191203052822
2,0,0,1,0.4,1.0,0.7014374514374514,0.7916666666666666,0.8980902777777777,0.6674479166666667,0.8644854797979797,0.5386738271052435
2,0,0,1,0.6,1.0,0.6537878787878788,0.6958333333333333,0.8501488095238094,0.604156214569161,0.8188110109071439,0.6822583832927069
2,0,0,1,0.4,1.0,0.6466528640441683,0.6416666666666666,0.8500000000000001,0.6236371527777778,0.8127083154755482,0.5300523264036204
2,0,0,1,0.4,1.0,0.6723484848484849,0.7708333333333333,0.8855034722222223,0.5409288194444445,0.8190302328843995,0.5342362678705794
2,0,0,1,0.4,1.0,0.7144841269841269,0.7708333333333333,0.9020337301587301,0.5325113378684807,0.8187137792062035,0.5405689409292201
2,0,0,1,0.6,1.0,0.6681818181818183,0.7083333333333333,0.8569444444444444,0.5527777777777778,0.7968741710029588,0.6861143523920654
2,0,0,1,0.8,1.0,0.6789682539682539,0.6541666666666666,0.8484747023809525,0.5260856009070295,0.7704513888888889,0.8043720984897456
2,0,0,1,0.4,1.0,0.6,0.7708333333333333,0.8851785714285715,0.5834336026077098,0.799990014945372,0.5217391304347826
2,0,0,1,0.8,1.0,0.6708333333333333,0.7583333333333333,0.8767857142857143,0.46435374149659864,0.75252117130905,0.8014934660858742
2,0,0,1,0.6,0.75,0.6458513708513708,0.7708333333333333,0.8959201388888889,0.5851822916666667,0.8299228395061728,0.643603094049766
2,0,0,1,0.6,1.0,0.6143298059964726,0.7708333333333333,0.8805555555555555,0.59375,0.8383269512273841,0.6710144520385761
2,0,0,1,0.4,1.0,0.6152777777777777,0.7708333333333333,0.8822916666666667,0.47470858134920635,0.7945424892868075,0.5245707519242154
2,0,0,1,0.4,1.0,0.7527777777777778,0.8958333333333333,0.9523809523809523,0.5085034013605442,0.8209921936328862,0.5458207452165156
2,0,0,1,0.8,1.0,0.6101495726495727,0.7708333333333333,0.8906944444444445,0.6016666666666667,0.8368515180406414,0.7783702744603643
2,0,0,1,0.4,1.0,0.6871212121212121,0.7583333333333333,0.8618055555555555,0.5041840277777778,0.7689157994082236,0.5365276545400769
2,0,0,1,0.6,1.0,0.8055555555555557,0.7708333333333333,0.8764583333333333,0.6002083333333333,0.8045522947471,0.7175257731958762
2,0,0,1,0.4,1.0,0.8492063492063492,0.7708333333333333,0.8791666666666667,0.5888045634920636,0.8061878837852864,0.5572916666666666
2,0,0,1,0.4,1.0,0.6638888888888889,0.7708333333333333,0.8763020833333334,0.5323784722222222,0.805911930581844,0.5328874024526199
2,0,0,1,0.6,0.75,0.4942982456140352,0.7916666666666666,0.9122619047619047,0.5650666099773243,0.8334159779614325,0.5979308515341765
2,0,0,1,0.8,1.0,0.5986111111111111,0.7708333333333333,0.8861111111111111,0.4984201388888889,0.8000969288848077,0.7736145389275297
2,0,0,1,0.4,1.0,0.7033730158730158,0.7708333333333333,0.8957837301587301,0.5289436295351474,0.7928094072033466,0.5389585708855948
2,0,0,1,0.8,1.0,0.7016233766233766,0.8125,0.9161458333333333,0.7042361111111112,0.8873531399857157,0.8121388640954573
2,0,0,1,0.4,0.75,0.7435406698564594,0.8125,0.9104166666666667,0.5481597222222222,0.8174577758100485,0.5209520616828697
2,0,0,1,0.6,1.0,0.533179012345679,0.7291666666666666,0.8943576388888889,0.6188454861111111,0.8468359096010611,0.644238986869707
2,0,0,1,0.6,1.0,0.6545634920634921,0.7166666666666667,0.8483333333333334,0.5528472222222223,0.7737776438628712,0.6824693571465513
2,0,0,1,0.4,1.0,0.6878879892037787,0.7708333333333333,0.8756944444444444,0.5140823412698413,0.7946489197530864,0.5366444260202403
2,0,0,1,0.6,0.75,0.5130341880341881,0.7166666666666666,0.8698412698412699,0.6030810657596373,0.8173026518535176,0.604608217568305
2,0,0,1,0.4,1.0,0.6498538011695907,0.7708333333333333,0.8693055555555556,0.596388888888889,0.8274381928697405,0.5305878842136675
2,0,0,1,0.4,0.75,0.7085839598997494,0.7583333333333333,0.865922619047619,0.49602696286848075,0.778299376339149,0.516488995284509
2,0,0,1,0.4,1.0,0.6867275698158052,0.6458333333333333,0.8722222222222222,0.60421875,0.8065291169268443,0.5364676257531846
2,0,0,1,0.6,1.0,0.6507408226448474,0.625,0.8300967261904761,0.5052163052721088,0.7720100308641975,0.6814259621442885
2,0,0,1,0.6,1.0,0.6194444444444445,0.6541666666666667,0.8580902777777777,0.6028993055555556,0.7977372206917661,0.6725307866298065
2,0,0,1,0.4,1.0,0.6305555555555555,0.875,0.9416666666666667,0.5225694444444445,0.8212414549535763,0.5272938443670151
2,0,0,1,0.4,1.0,0.7484567901234568,0.6958333333333333,0.8517485119047619,0.5514934098639456,0.8029825638342122,0.5452501405283867
2,0,0,1,1.0,0.75,0.708187134502924,0.7999999999999999,0.9305555555555556,0.5168625992063492,0.8195036220793797,0.84292343387471
2,0,0,1,0.6,1.0,0.5541666666666667,0.75,0.9063194444444445,0.6153732638888889,0.8375624936230996,0.6516945692119233
2,0,0,1,0.4,0.75,0.4991013071895425,0.7708333333333333,0.8970238095238096,0.5828117913832199,0.83488032249937,0.47979265794451237
2,0,0,1,0.6,1.0,0.6763888888888889,0.6875,0.8454861111111112,0.4766927083333333,0.7498704213855729,0.6882581556942645
2,0,0,1,0.4,1.0,0.7138888888888889,0.6749999999999999,0.828422619047619,0.4934033092403628,0.7426778686681283,0.5404837013669821
2,0,0,1,0.6,1.0,0.5504901960784313,0.6625,0.8687127976190476,0.5016888109410431,0.7944167686970717,0.6504174911916598
2,0,0,1,0.4,0.75,0.6755952380952381,0.8125,0.90515873015873,0.5342672902494331,0.8054530149984696,0.5119338470212367
2,0,0,1,0.4,1.0,0.5820707070707071,0.7583333333333333,0.8888888888888888,0.4896527777777778,0.7951285264258748,0.5182686902754357
2,0,0,1,0.4,1.0,0.6930555555555555,0.8958333333333333,0.9482142857142857,0.5442474489795919,0.8260394347515561,0.5374259558427572
2,0,0,1,0.4,1.0,0.6812770562770564,0.6541666666666666,0.8410714285714285,0.5817332766439909,0.8095517208260714,0.5356307168687513
2,0,0,1,0.6,1.0,0.6589285714285714,0.625,0.8330233134920635,0.5300807823129252,0.7599792282232758,0.6836498378879111
2,0,0,1,0.4,1.0,0.7782608695652172,0.7291666666666666,0.8155381944444444,0.42716393849206347,0.7039427437641723,0.5490797546012269
2,0,0,1,0.6,1.0,0.6263888888888889,0.7083333333333333,0.8903472222222222,0.599765625,0.8016534027140088,0.6745606381652749
2,0,0,1,0.6,0.75,0.8253968253968252,0.6875,0.8663194444444444,0.5295138888888888,0.782037037037037,0.6804798255179934
2,0,0,1,0.6,1.0,0.4375,0.7916666666666666,0.925843253968254,0.5182025935374149,0.8243760840730537,0.60431654676259
2,0,0,1,0.4,1.0,0.6875,0.8125,0.9236111111111112,0.4950520833333333,0.8140495230078563,0.5365853658536585
2,0,0,1,0.4,1.0,0.6819444444444445,0.7916666666666666,0.8930555555555556,0.61,0.8399439639645268,0.5357337697763229
2,0,0,1,0.4,1.0,0.668452380952381,0.7291666666666666,0.8666170634920636,0.5002956703514739,0.7820199150596878,0.5336184366832977
2,0,0,1,0.8,1.0,0.6875,0.8333333333333333,0.9319444444444445,0.46152777777777776,0.7698765432098766,0.8073394495412843
2,0,0,1,0.8,1.0,0.6156657669815565,0.6875,0.8440972222222222,0.5232204861111112,0.7520965016324865,0.7806008323604637
2,0,0,1,0.8,1.0,0.7305555555555555,0.7916666666666666,0.8665178571428571,0.49852253401360547,0.7673212821630029,0.8215540804373291
2,0,0,1,0.4,1.0,0.6478174603174602,0.8333333333333333,0.9262152777777778,0.5497395833333334,0.8239158163265305,0.5302476654486399
2,0,0,1,0.4,1.0,0.6143298059964726,0.8125,0.9013888888888888,0.5722222222222222,0.8330847617590043,0.5243982762189728
2,0,0,1,0.8,1.0,0.7083333333333334,0.7916666666666666,0.89,0.5714583333333334,0.8029659919906131,0.8143712574850299
2,0,0,1,0.4,1.0,0.6982323232323231,0.6666666666666666,0.8020833333333334,0.5216319444444444,0.7349772513841778,0.5381995133819951
2,0,0,1,0.8,1.0,0.663034188034188,0.7374999999999999,0.8802083333333334,0.5674913194444444,0.8330161306523486,0.7986873009233937
2,0,0,1,0.4,1.0,0.7051587301587302,0.8333333333333333,0.9302083333333333,0.5394791666666667,0.8391201959816679,0.5392201486876043
2,0,0,1,0.8,1.0,0.5954365079365079,0.7583333333333333,0.8972222222222221,0.5535329861111111,0.8267952370516473,0.7722842345675042
2,0,0,1,0.4,1.0,0.69,0.6958333333333333,0.8809027777777778,0.6649305555555556,0.833971941034878,0.5369649805447471
2,0,0,1,0.6,1.0,0.8361111111111111,0.675,0.8189583333333332,0.5444598765432098,0.7733396009153585,0.7234127778890446
2,0,0,1,0.6,1.0,0.5704248366013073,0.7166666666666667,0.8722222222222222,0.4606076388888889,0.7609564075094378,0.6572015750749102
2,0,0,1,0.6,0.75,0.6668831168831169,0.8208333333333333,0.8898809523809523,0.511281179138322,0.8081893429241914,0.6486998631434888
2,0,0,1,0.4,0.75,0.6847222222222222,0.7291666666666666,0.8395833333333333,0.6097222222222223,0.8025985348225608,0.513229808276221
2,0,0,1,0.4,0.75,0.694079939668175,0.6190476190476191,0.8223710317460318,0.48380137471655327,0.753525564993368,0.5145297034892253
2,0,0,1,0.6,1.0,0.5978174603174603,0.8125,0.9100198412698413,0.44645231009070296,0.7718644781144781,0.665991268949511
2,0,0,1,0.6,1.0,0.5694444444444444,0.7083333333333333,0.8545138888888889,0.5003211805555555,0.7725742271196816,0.6568758344459279
2,0,0,1,0.8,0.75,0.6769841269841269,0.7083333333333333,0.8472222222222222,0.4704861111111111,0.7091332517090092,0.7532285956069024
2,0,0,1,0.8,1.0,0.790151515151515,0.7083333333333333,0.8974007936507936,0.5595199121315193,0.8075582328125618,0.8393521778493108
2,0,0,1,0.8,0.75,0.613095238095238,0.75,0.8958333333333333,0.6080555555555556,0.8515564100601979,0.7320106603494226
2,0,0,1,0.4,1.0,0.6686720142602497,0.7708333333333333,0.8758680555555556,0.5140997023809524,0.7948726851851853,0.5336534186894283
2,0,0,1,0.6,1.0,0.6027777777777777,0.6416666666666666,0.81625,0.49420138888888887,0.7216268748086929,0.6675211484234811
2,0,0,1,0.4,1.0,0.6030952380952381,0.7708333333333333,0.9013888888888889,0.5043402777777778,0.7836104682154466,0.522321888854521
2,0,0,1,0.4,1.0,0.6623015873015873,0.7916666666666666,0.928422619047619,0.5714349489795918,0.8302272727272728,0.5326312430189883
2,0,0,1,0.6,1.0,0.5948412698412698,0.8541666666666666,0.9159226190476191,0.6135133219954648,0.8523384412304866,0.6650645173216992
2,0,0,1,0.4,1.0,0.6833333333333332,0.875,0.9145833333333333,0.5090972222222222,0.7832822712801069,0.5359477124183006
2,0,0,1,0.4,1.0,0.580952380952381,0.7583333333333333,0.882986111111111,0.5659412202380952,0.8207295069849182,0.5180467091295117
2,0,0,1,0.4,1.0,0.6757215007215006,0.7916666666666666,0.8993055555555556,0.5503472222222222,0.8406827916351726,0.5347665339100396
2,0,0,1,0.6,1.0,0.6436868686868686,0.8333333333333333,0.9375,0.5306423611111112,0.8404177416298628,0.6794766421574071
2,0,0,1,0.4,1.0,0.6745726495726495,0.6666666666666666,0.8659722222222223,0.5958159722222223,0.822783725213379,0.5345864025061383
2,0,0,1,0.4,1.0,0.85,0.7708333333333333,0.8763888888888889,0.47368055555555555,0.7646141975308642,0.5573770491803278
2,0,0,1,0.6,1.0,0.8148989898989899,0.75,0.8770833333333333,0.6216840277777778,0.836679292929293,0.7193624491464026
2,0,0,1,0.4,1.0,0.5305555555555556,0.8333333333333333,0.9401041666666667,0.5546875,0.8492383111417202,0.5073041168658698
2,0,0,1,0.6,0.75,0.6647759103641456,0.7916666666666666,0.8830605158730158,0.5277821082136558,0.7843632983879196,0.648200202569676
2,0,0,1,0.6,1.0,0.5532608695652175,0.7041666666666666,0.85984375,0.6426996527777777,0.8186061371288644,0.6513810387117415
3,0,1,0,0.6,0.75,0.75,0.875,0.9444444444444444,0.6260416666666666,0.8978231292517007,0.6666666666666666
3,0,1,0,0.8,0.75,0.811111111111111,0.8125,0.9321428571428572,0.5695294784580498,0.862492602795633,0.7895448400180262
3,0,1,0,0.6,0.75,0.7541666666666668,0.75,0.9069444444444444,0.6559722222222223,0.8709334187837976,0.6674861708666258
3,0,1,0,0.6,0.75,0.6476190476190476,0.7374999999999999,0.9020833333333333,0.6949652777777777,0.8667650531286895,0.6440410418310971
3,0,1,0,0.8,0.75,0.7492063492063492,0.8125,0.9273809523809524,0.675187074829932,0.8804208435363738,0.7739819622847773
