Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
1,0,1,0.2,1.0,0.8111111111111112,0.875,0.9604166666666667,0.7529513888888889,0.9225951121189216,0.3269876819708846
1,0,1,0.4,1.0,0.9111111111111111,0.7708333333333333,0.9044642857142857,0.7032709750566893,0.8758042497625831,0.563573883161512
1,0,1,0.4,1.0,0.8166666666666668,0.9166666666666666,0.9583333333333334,0.7118055555555556,0.9235600907029478,0.5536723163841808
1,0,1,0.4,1.0,0.9944444444444445,0.8416666666666667,0.9319444444444445,0.7254340277777778,0.8912127589021528,0.5709728867623605
1,0,1,0.6,1.0,0.9833333333333334,0.9166666666666666,0.9652777777777778,0.7534722222222222,0.9061111111111111,0.7476240760295672
1,0,1,0.4,1.0,0.8388888888888889,0.8125,0.8708333333333333,0.6967361111111111,0.8460504405582973,0.5561694290976059
1,0,1,0.4,1.0,0.9444444444444443,0.8125,0.8981481481481481,0.6617283950617283,0.8673775583082942,0.5666666666666667
1,0,1,0.2,1.0,0.9222222222222222,0.8482142857142857,0.9050925925925926,0.610378086419753,0.8253915311060416,0.33100697906281157
1,0,1,0.4,1.0,0.9249999999999999,0.8125,0.9166666666666667,0.7250000000000001,0.8899335474930713,0.5648854961832062
1,0,1,0.4,1.0,0.9444444444444445,0.75,0.9177083333333333,0.7206597222222222,0.8827743928149772,0.5666666666666667
1,0,1,0.4,1.0,0.9488095238095239,0.6919642857142857,0.7974702380952381,0.6084114583333333,0.7744357638888889,0.5670579864816792
1,0,1,0.6,1.0,0.9428571428571427,0.7583333333333333,1.159375,0.6413541666666667,0.7570786463116008,0.7415730337078651
1,0,1,0.4,1.0,0.967741935483871,0.7916666666666666,0.8825892857142857,0.6655638818027211,0.8355991124260355,0.5687203791469194
1,0,1,0.4,0.75,0.726923076923077,0.8229166666666666,0.89609375,0.6987847222222222,0.8675287194767713,0.5188743994509266
1,0,1,0.4,1.0,0.9333333333333332,0.7291666666666666,0.8130208333333333,0.6016493055555555,0.7860671911862388,0.5656565656565656
1,0,1,0.4,1.0,0.89320987654321,0.75,0.855952380952381,0.6824479166666667,0.8330517294153658,0.5618326538536207
1,0,1,0.6,1.0,0.8350063131313131,0.7708333333333333,0.8942708333333333,0.7137152777777778,0.8541473765432099,0.7232058032164654
1,0,1,0.4,1.0,0.888888888888889,0.8125,0.8454861111111112,0.6456886574074074,0.8221598639455783,0.5614035087719298
1,0,1,0.4,1.0,0.9337606837606837,0.8208333333333333,0.890625,0.7161111111111111,0.8651849301091725,0.5656957928802588
1,0,1,0.6,1.0,0.9544513457556936,0.6398809523809523,0.7930059523809523,0.5327891156462585,0.7492424242424243,0.7433485622144586
1,1,0,0.4,0.75,0.6518518518518518,0.7380952380952381,0.8493849206349207,0.5966319444444443,0.7835168717770662,0.5084256138661531
1,1,0,0.6,0.25,0.8587301587301588,0.8,0.8986607142857144,0.6408418367346939,0.8592708333333333,0.470707656612529
1,1,0,0.2,0.75,0.8094030365769496,0.6958333333333333,0.8624392361111111,0.6600434027777777,0.828391302122701,0.31824806294455044
1,1,0,0.6,0.5,0.8535014005602242,0.7291666666666666,0.8843041383219954,0.5562485827664398,0.8265070704207609,0.6149137264135078
1,1,0,0.8,0.75,0.7599062310949788,0.6749999999999999,0.8691840277777778,0.6096527777777778,0.8121315980095741,0.7768068515255853
1,1,0,0.6,0.5,0.7958333333333334,0.6611111111111111,0.8358630952380952,0.5223701459750567,0.7196791533925025,0.6069915254237288
1,1,0,0.6,0.5,0.8940058479532164,0.6666666666666666,0.8525,0.6409895833333334,0.809141728573963,0.6199729638391348
1,1,0,0.6,0.5,0.8566308243727598,0.75,0.8821924603174602,0.6049062854308389,0.8125308641975308,0.6153186011585496
1,1,0,0.6,0.25,0.938888888888889,0.6875,0.8608630952380953,0.5438754251700681,0.7876546359284454,0.47627994363550963
1,1,0,0.6,0.5,0.9027777777777777,0.8,0.892827380952381,0.6032599914965986,0.8464995033826201,0.6210191082802548
1,1,1,0.2,1.0,0.725,0.6291666666666667,0.826875,0.6304340277777778,0.8005420170057616,0.3231197771587743
1,1,1,0.6,0.75,0.9654761904761905,0.78125,0.8635416666666667,0.5487549603174603,0.7943198448963121,0.7014559607899667
1,1,1,0.4,0.75,0.804320987654321,0.7583333333333333,0.8789021164021165,0.5355804358780549,0.8207870370370369,0.52794003443968
1,1,1,0.4,0.75,0.8582892416225749,0.7708333333333333,0.8831473214285714,0.6252577593537415,0.8520193639133034,0.5334441668531654
1,1,1,0.4,1.0,0.7829805996472663,0.7166666666666667,0.9859126984126984,0.7322108843537415,0.7708495401319244,0.5496641594700838
1,1,1,0.4,1.0,0.9317460317460317,0.7583333333333333,0.8317212301587302,0.5921511833900227,0.7705880429094715,0.5655105973025049
1,1,1,0.6,0.75,0.9373015873015872,0.7666666666666666,0.8583333333333334,0.6423611111111112,0.8221092183429846,0.6976469429949788
1,1,1,0.4,1.0,0.7999999999999999,0.8065476190476191,0.9342013888888889,0.586345486111111,0.8502372049037479,0.5517241379310345
1,1,1,0.6,1.0,0.5944444444444444,0.8541666666666666,0.9405877976190475,0.6021221301020409,0.8792831632021608,0.6649404453650958
1,1,1,0.4,1.0,0.6984126984126985,0.7083333333333333,0.8744212962962963,0.6784336419753086,0.8457128684807256,0.5382262996941897
1,1,1,0.6,0.5,0.7848652971459988,0.8125,0.9,0.58328125,0.8224497669438146,0.6053784257698726
1,1,1,0.6,0.75,0.7549019607843137,0.7291666666666666,0.9141865079365079,0.6275333049886621,0.8431360229276896,0.6676300578034683
1,1,1,0.6,0.75,0.7482758620689655,0.75,1.0271825396825398,0.576062925170068,0.7787151203073822,0.6663254861821905
1,1,1,0.6,0.75,0.8165945165945167,0.6124999999999999,1.1616071428571428,0.7469352324263039,0.7727308607097567,0.6789713645816671
1,1,1,1.0,0.75,0.7644257703081232,0.8,0.9255456349206349,0.6719189342403629,0.8638957759412305,0.8617894736842105
1,1,1,0.8,0.75,0.9297178130511464,0.8416666666666666,0.8993303571428571,0.583906781462585,0.8410628835250047,0.8148417700118186
1,1,1,1.0,0.5,0.7590689503732982,0.7648809523809523,0.9800595238095238,0.5782447562358276,0.8088055007938044,0.7522468609231171
1,1,1,0.4,0.75,0.7651175213675213,0.7648809523809523,0.9087334656084656,0.6814175681846812,0.8550279421433267,0.5235381377228546
1,1,1,0.6,0.75,0.7924873737373738,0.7916666666666666,0.8972222222222221,0.7271825396825398,0.8644984567901235,0.6747050550474332
1,1,1,0.6,0.75,0.7893162393162393,0.7708333333333333,0.915984623015873,0.6885053500566893,0.8761412478214425,0.6741285966299653
1,1,0,0.2,0.25,0.6953860158161232,0.6898809523809524,0.8567708333333333,0.5911458333333333,0.770332393075519,0.2591000772670568
1,1,0,0.4,0.25,0.8385361552028218,0.6208333333333333,0.8246279761904762,0.5119091907596371,0.7188030876951331,0.3924433301348521
1,1,0,0.2,0.25,0.8088164251207729,0.75,0.9162202380952381,0.5545502054988662,0.7769486401946115,0.2625296458182246
1,1,0,0.2,0.0,0.6264560498603052,0.7999999999999999,0.8942708333333333,0.6313888888888889,0.837253086419753,3.999999953614876e-09
1,1,0,0.4,0.25,0.5797892720306513,0.7166666666666667,0.8700694444444445,0.6681597222222222,0.8347095491088998,0.3729685598533512
1,1,0,0.2,0.75,0.9043650793650794,0.7583333333333333,0.8650545634920634,0.44015042359536405,0.7026347328164242,0.321567151894269
1,1,0,0.4,0.25,0.7962842712842712,0.6833333333333333,0.8853174603174603,0.587921626984127,0.7414564249632347,0.39002195452718247
1,1,0,0.4,0.0,0.7732974910394265,0.8125,0.8688244047619047,0.5260260770975056,0.7700968344903576,3.9999999748273466e-09
1,1,0,0.4,0.25,0.9032051282051281,0.7107142857142856,0.813045634920635,0.4688538320420761,0.7057081160395182,0.39575872480865104
1,1,0,0.4,0.25,0.7494879672299026,0.6208333333333333,0.9892361111111111,0.6032986111111112,0.7306996455922001,0.3870626539078123
1,0,0,0.8,0.5,0.8777777777777778,0.8416666666666667,0.9166666666666667,0.7440369897959183,0.8803810367122056,0.7093153759820426
1,0,0,0.8,0.5,0.8916666666666666,0.7291666666666666,0.8444940476190477,0.6046316964285714,0.7836735700197238,0.711554447215295
1,0,0,0.8,0.5,0.9154761904761904,0.8083333333333333,0.9117559523809524,0.6200086805555556,0.8506260493585669,0.7152656667829322
1,0,0,0.8,0.5,0.9320987654320988,0.7166666666666667,0.8470238095238095,0.7967421343537415,0.843914904401293,0.7177658942364825
1,0,0,0.8,0.75,0.8520114942528735,0.75,1.0572916666666667,0.75,0.8309027777777778,0.7988773505472917
1,0,0,0.8,0.5,0.7472222222222221,0.7708333333333333,0.8763888888888889,0.6324305555555556,0.8057387329931973,0.685132123527539
1,0,0,0.8,0.5,0.8583333333333334,0.7583333333333333,0.895,0.6975,0.8651649305555555,0.7060839760068552
1,0,0,0.8,0.5,0.7718253968253967,0.6958333333333333,0.9618055555555555,0.7122395833333333,0.7935439027904213,0.690175205145265
1,0,0,0.8,0.5,0.928113553113553,0.6273809523809524,0.8152281746031746,0.6381320861678005,0.788521722414456,0.7171730573614612
1,0,0,0.8,0.5,0.9487654320987655,0.7708333333333333,0.8965277777777778,0.5181944444444445,0.7908242225362605,0.720201487729163
1,1,1,0.4,1.0,0.7355699855699855,0.7083333333333333,0.8524305555555556,0.515625,0.7606944444444445,0.5435159269625484
1,1,1,0.6,1.0,0.8146245059288537,0.6833333333333333,0.8114583333333333,0.5268852749433106,0.7668320595003287,0.7193089608236629
1,1,1,0.6,1.0,0.9111111111111111,0.6541666666666666,0.8024801587301587,0.5501523526077097,0.7681801732018182,0.7365269461077844
1,1,1,0.2,0.75,0.8292929292929293,0.6944444444444444,0.8069444444444445,0.5711805555555556,0.7277825809267241,0.31900012951690193
1,1,1,0.4,1.0,0.7111111111111111,0.7708333333333333,0.8578869047619048,0.6095078656462585,0.7881817985344735,0.540084388185654
1,1,1,0.6,1.0,0.8014844804318488,0.6541666666666666,1.0072453703703705,0.6738734567901234,0.7441203703703703,0.7167151060470448
1,1,1,0.8,1.0,0.9435897435897435,0.6749999999999999,0.820138888888889,0.5176358575837742,0.77017939931287,0.8772348033373063
1,1,1,0.6,1.0,0.8273809523809522,0.7291666666666666,0.8848958333333333,0.5374305555555555,0.7784447138213164,0.7217654694937257
1,1,1,0.2,1.0,0.8111111111111112,0.6541666666666666,0.8152777777777778,0.5713541666666666,0.7630612244897959,0.3269876819708846
1,1,1,0.8,1.0,1.0,0.8583333333333334,0.9044642857142857,0.5559895833333333,0.7828666370537,0.8888888888888888
1,1,0,0.8,0.5,0.8363636363636363,0.6958333333333333,1.0329166666666665,0.8734722222222222,0.8046483777165595,0.7022900763358779
1,1,0,0.4,0.5,0.8304347826086956,0.7374999999999999,0.875,0.7325,0.8403624552055289,0.4875558391831525
1,1,0,0.6,0.5,0.9412280701754385,0.8333333333333333,0.94046875,0.6079724702380952,0.8709722222222223,0.6254128618612784
1,1,0,0.6,0.5,0.8444444444444444,0.7708333333333333,0.9239583333333333,0.6596527777777778,0.8880901990425799,0.6137281292059219
1,1,0,0.6,0.5,0.8500000000000001,0.7708333333333333,0.9011904761904762,0.7033673469387756,0.8680131172839506,0.6144578313253012
1,1,0,0.6,0.5,0.8713675213675214,0.7791666666666667,0.925843253968254,0.670436507936508,0.8900334640877431,0.6171930178589446
1,1,0,0.4,0.5,0.9444444444444445,0.875,0.946875,0.6977864583333333,0.9093885373292424,0.49635036496350365
1,1,0,0.6,0.5,0.8277777777777778,0.6958333333333333,0.8471354166666667,0.6351996527777778,0.817009965143082,0.6114911080711354
1,1,0,0.6,0.5,0.7388888888888889,0.7374999999999999,0.9109325396825397,0.7493509070294785,0.8888212492974398,0.5982008995502249
1,1,0,0.6,0.5,0.9055555555555556,0.8958333333333333,0.95,0.575390625,0.8790287972655604,0.6213468869123252
1,1,1,0.4,0.75,0.6253267973856209,0.7583333333333333,0.8963293650793651,0.551626669186193,0.8027419510990266,0.504254828544135
1,1,1,0.2,1.0,0.8673271173271173,0.6875,0.840749007936508,0.5310551303854876,0.7820429631418643,0.32913771815048926
1,1,1,0.2,1.0,0.8381815044858524,0.7374999999999999,0.9179265873015874,0.6315538194444443,0.8373582766439909,0.32805549412426077
1,1,1,0.2,1.0,0.8738095238095238,0.6482142857142856,0.8252777777777778,0.5664285714285715,0.7700580588473945,0.32936953107471395
1,1,1,0.4,1.0,0.7675099206349206,0.7291666666666666,0.882638888888889,0.6280208333333333,0.8324266786604448,0.5477265084337776
1,1,1,0.2,0.75,0.8206349206349205,0.7569444444444444,0.8903409090909091,0.5235717975206612,0.7689034549004787,0.31867680295870143
