Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
0,1,1,0.8,1.0,0.7670883407126291,0.7916666666666666,0.892275432900433,0.5248128461095182,0.8033191609977324,0.8327034596799803
0,1,1,0.6,1.0,0.809156162464986,0.7375,0.8443310657596371,0.6225793650793651,0.8027680123357883,0.7182374674148253
0,1,1,0.8,1.0,0.8770833333333333,0.8416666666666667,0.9117559523809524,0.7027848639455783,0.8621790091776356,0.8620424878423343
0,1,1,0.8,1.0,0.8011695906432749,0.7583333333333333,0.8649515993265993,0.501004879922967,0.7798261750459552,0.8424289008455034
0,1,1,0.6,1.0,0.8656346557903843,0.7375,0.8706845238095238,0.5939795918367348,0.8152405846664713,0.7287892576549094
0,0,1,0.0,1.0,0.6532679738562092,0.6875,0.8643849206349207,0.5971173469387756,0.8108284348327638,1.999999997469235e-09
0,0,1,0.0,1.0,0.686111111111111,0.8083333333333333,0.871875,0.6019270833333333,0.8251504629629629,1.9999999975425102e-09
0,0,1,0.0,1.0,0.6503968253968254,0.875,0.9427083333333333,0.5381944444444444,0.8317875726966636,1.9999999974624776e-09
0,0,1,0.0,1.0,0.6713184476342371,0.675,0.8577380952380953,0.5778964710884354,0.8176517375883634,1.9999999975103945e-09
0,0,1,0.0,1.0,0.7031746031746032,0.9166666666666666,0.946875,0.6130208333333333,0.8747182286239062,1.9999999975778784e-09
0,1,0,0.4,0.75,0.8055555555555557,0.7791666666666666,0.9095982142857143,0.6305670705782314,0.8475891431061261,0.528072837632777
0,1,0,0.4,0.75,0.6044802867383512,0.7916666666666666,0.8974404761904762,0.5775255102040817,0.8314383684297104,0.500773256461331
0,1,0,0.4,0.75,0.7222222222222222,0.7291666666666666,0.8227678571428572,0.4387260841836735,0.7183717852875778,0.5182724252491694
0,1,0,0.4,0.75,0.6384615384615385,0.731547619047619,0.8673363095238096,0.5769168083900227,0.8152122141865732,0.5063548551093036
0,1,0,0.4,0.75,0.8162393162393163,0.7708333333333333,0.9168750000000001,0.6452777777777778,0.8596149575532692,0.5292080350958209
0,1,0,0.2,0.25,0.6195987654320988,0.8541666666666666,0.9312499999999999,0.6133333333333333,0.8787105855504124,0.25618120912426223
0,1,0,0.2,0.25,0.6847744360902256,0.8541666666666666,0.934375,0.7131944444444445,0.9036568601652476,0.2587266077198963
0,1,0,0.2,0.0,0.6134920634920635,0.7583333333333333,0.8955555555555555,0.5742757936507936,0.8151039894479788,3.999999953479949e-09
0,1,0,0.2,0.25,0.6237179487179486,0.7166666666666667,0.8948288690476192,0.5862055342970521,0.8418383276175484,0.2563562113028586
0,1,0,0.2,0.25,0.6892328861369109,0.8125,0.9272916666666667,0.7927083333333333,0.912145061728395,0.25888479006634924
0,0,0,0.8,0.75,0.5347222222222222,0.6666666666666666,0.851984126984127,0.45049142573696144,0.738253367003367,0.7013282732447819
0,0,0,0.6,0.5,0.6680555555555556,0.6666666666666666,0.86875,0.5296031746031746,0.7670756172839506,0.5856331168831169
0,0,0,0.6,0.5,0.6606060606060605,0.8333333333333333,0.9516666666666667,0.6671130952380953,0.9077884070294784,0.584189370254578
0,0,0,0.6,0.5,0.664528324177447,0.7583333333333333,0.9238690476190476,0.7133567176870748,0.8917502365960158,0.5849526699881014
0,0,0,0.4,0.5,0.6779331779331779,0.8333333333333333,0.9348958333333333,0.45703125,0.7608549998282141,0.4719724119277841
0,0,1,0.6,1.0,0.6059274059274059,0.625,0.8405753968253968,0.5691142290249434,0.7994776467027133,0.6684831526031876
0,0,1,0.4,1.0,0.5945893719806763,0.7791666666666666,0.8921354166666666,0.5763802083333334,0.8017885487528345,0.5207090578330583
0,0,1,0.6,1.0,0.5261606941627226,0.8083333333333333,0.9004761904761905,0.5923129251700681,0.8229401328435627,0.6416535779787096
0,0,1,0.6,1.0,0.501010101010101,0.7708333333333333,0.8820486111111111,0.5492881944444444,0.7888201342447096,0.6319813123805479
0,0,1,0.6,1.0,0.4379227053140096,0.8625,0.9316804846938775,0.6284252763605442,0.8761075680272108,0.604518047181083
0,0,1,0.6,1.0,0.6371212121212121,0.8541666666666666,0.9388888888888889,0.515625,0.835463602605107,0.6776337876854898
0,0,1,0.8,1.0,0.7067538126361655,0.7291666666666666,0.8777777777777778,0.5319444444444444,0.805650392101285,0.813848469643753
0,0,1,0.6,0.75,0.6341991341991342,0.8,0.904810606060606,0.5305165289256197,0.7743379157218443,0.64067055393586
0,0,1,0.8,1.0,0.7047979797979798,0.7166666666666666,0.8218088624338624,0.49591917438271604,0.7409026203073822,0.8131988199730488
0,0,1,0.8,1.0,0.6812169312169312,0.8958333333333333,0.9166666666666667,0.6269097222222222,0.8687043279946209,0.8051592730115302
0,0,0,0.4,0.25,0.5611111111111111,0.8541666666666666,0.925,0.7070833333333334,0.898619268337883,0.3709825528007346
