Seed,Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
1,1,0,0,0.4,0.25,0.692857142857143,0.9375,0.96875,0.5392857142857144,0.8581395660115898,0.3830207305034551
1,1,0,0,0.4,0.5,0.8912280701754386,0.6273809523809524,0.7798214285714286,0.5806857638888889,0.7461002651749404,0.49248666989820644
1,1,0,0,0.4,0.5,0.8111111111111112,0.7291666666666666,0.8727678571428572,0.5050285218253968,0.7707811234380498,0.48585690515806984
1,1,0,0,0.4,0.25,0.7888888888888889,0.9375,0.975,0.6912499999999999,0.9288725907029478,0.38957475994513036
1,1,0,0,0.4,0.25,0.7047619047619048,0.7708333333333333,0.9329861111111111,0.6308680555555556,0.8803776140085664,0.38391699092088194
1,1,0,0,0.4,0.25,0.7073934837092732,0.7291666666666666,0.903720238095238,0.6328443877551021,0.8596604938271605,0.3841115930934762
1,1,0,0,0.6,0.25,0.8761904761904762,0.6333333333333333,0.8411458333333334,0.6443142361111112,0.8063305890538033,0.4719965797349295
1,1,0,0,0.4,0.5,0.8805555555555555,0.7166666666666666,0.8869791666666667,0.61625,0.847025777903754,0.49166343544009306
1,1,0,0,0.4,0.25,0.7172619047619048,0.7708333333333333,0.9194444444444445,0.6101388888888889,0.8639081790123457,0.3848303393213573
1,1,0,0,0.4,0.25,0.7023809523809524,0.8,0.9136904761904763,0.5553231292517007,0.8492828485847966,0.383739837398374
1,1,0,0,0.6,0.25,0.8366013071895425,0.7374999999999999,0.839520202020202,0.5666775711662075,0.7909030303410991,0.46900763358778624
1,1,0,0,0.2,0.5,0.8527777777777779,0.6527777777777777,0.8294890873015872,0.6192679988662132,0.7819074621959237,0.3036597428288823
1,1,0,0,0.4,0.5,0.8024786324786325,0.7458333333333333,0.8506820436507936,0.6274932484567901,0.8158056972789116,0.4850754943621404
1,1,0,0,0.4,0.75,0.7421356421356421,0.7083333333333333,0.8211805555555556,0.5958767361111111,0.7790336041824137,0.5207793632443654
1,1,0,0,0.6,0.25,0.7134920634920635,0.8125,0.9291666666666667,0.6367658730158731,0.8805932697152935,0.4579336106630444
1,1,0,0,0.4,0.25,0.615157004830918,0.7291666666666666,0.904265873015873,0.5439413265306122,0.8066898148148148,0.37644928540413697
1,1,0,0,0.4,0.25,0.6696969696969696,0.8125,0.9086805555555555,0.5442559523809524,0.8069521604938271,0.3811987925830099
1,1,0,0,0.4,0.5,0.8895382395382395,0.5666666666666667,0.7309399801587302,0.5294798949672461,0.6953160573993907,0.4923574573445284
1,1,0,0,0.6,0.5,0.8391414141414142,0.6541666666666667,0.7977690972222222,0.545330825617284,0.7531703546186719,0.6130242282622063
1,1,0,0,0.4,0.5,0.7413921826965305,0.619047619047619,0.8283333333333334,0.6834375,0.8096214411690602,0.47910997903370567
1,1,0,0,0.2,0.25,0.7527777777777778,0.7083333333333333,0.846875,0.6160416666666667,0.8099646132962989,0.26095329802599904
1,1,0,0,0.6,0.25,0.6685300207039337,0.8125,0.9447916666666667,0.6561111111111111,0.9017043808264047,0.4530446169675427
1,1,0,0,0.4,0.5,0.8074786324786324,0.6458333333333333,0.8496527777777778,0.5545523313492063,0.7888153925099272,0.4855298236597822
1,1,0,0,0.6,0.25,0.7027777777777778,0.8333333333333333,0.9140625,0.6890624999999999,0.8710176524313429,0.45681613000300936
1,1,0,0,0.4,0.25,0.6656060440957466,0.7583333333333333,0.9219494047619048,0.5793572845804988,0.8114651832955404,0.3808656812893665
1,1,0,0,0.6,0.25,0.6685300207039337,0.8125,0.9447916666666667,0.6561111111111111,0.9017043808264047,0.4530446169675427
1,1,0,0,0.6,0.5,0.7394841269841269,0.75,0.8774305555555555,0.68125,0.8463216125905519,0.5982983732876712
1,1,0,0,0.4,0.25,0.6809523809523809,0.8333333333333333,0.9145833333333333,0.5513690476190476,0.8316310783572688,0.38209752839011357
1,1,0,0,0.4,0.75,0.9376984126984128,0.5922619047619047,0.8013392857142858,0.5735677083333333,0.7568383290816327,0.5405570276607508
1,1,0,0,0.4,0.25,0.7055555555555556,0.675,0.8574404761904763,0.6661961451247166,0.8266756899806142,0.38397581254724106
1,1,0,0,0.4,0.5,0.9111111111111111,0.7083333333333333,0.8938492063492063,0.6080729166666667,0.825457978398331,0.4939759036144578
1,1,0,0,0.4,0.25,0.6976190476190477,0.8125,0.9187500000000001,0.5610714285714286,0.8540354938271605,0.38338240104677784
1,1,0,0,0.4,0.5,0.9027777777777778,0.6273809523809524,0.8111772486772486,0.60085191484001,0.754528634983405,0.4933586337760911
1,1,0,0,0.4,0.0,0.5858428121586017,0.8125,0.9150297619047619,0.6491439909297052,0.8750956482991115,3.99999997317223e-09
1,1,0,0,0.4,0.25,0.6977975241133136,0.7916666666666666,0.9184027777777777,0.49718501984126984,0.8134592452300786,0.38339587369246836
