Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
1,0,0,0.6,0.25,0.8916666666666666,0.6666666666666666,0.853968253968254,0.5405364229024943,0.8029876489906044,0.47310243183493
1,0,0,0.6,0.5,0.9083333333333333,0.7041666666666666,0.8588541666666667,0.4846006944444444,0.7549121315192744,0.6216730038022813
1,0,0,0.6,0.5,0.9075396825396825,0.725,0.8864583333333333,0.5531994047619048,0.8049088712375425,0.621579996376155
1,0,0,0.4,0.5,0.9367715617715618,0.8541666666666666,0.9354166666666667,0.6465128968253968,0.8710825113638966,0.4958167868296256
1,0,0,0.6,0.5,0.8433402346445824,0.7023809523809523,0.871875,0.6884548611111111,0.8345209356890905,0.6135821582492991
1,1,0,0.8,0.5,0.8463675213675214,0.75,0.8825520833333333,0.5718315972222222,0.8220201551695058,0.704036970383701
1,1,0,1.0,0.5,0.8055555555555557,0.7857142857142857,0.8901041666666667,0.5821614583333334,0.8249244988209149,0.7631578947368421
1,1,0,1.0,0.75,0.9055555555555556,0.6875,0.8357142857142857,0.6131363378684807,0.7825987144168962,0.9013824884792627
1,1,0,0.8,0.5,0.7555555555555555,0.625,0.8282242063492065,0.5491140518707482,0.7551788254418956,0.6868686868686869
1,1,0,0.4,0.75,0.9611111111111111,0.6416666666666666,0.8149305555555555,0.6455555555555555,0.791411208039996,0.5424614580611445
1,1,1,0.4,1.0,0.7964646464646465,0.6958333333333333,0.8621279761904762,0.5727152423469388,0.8132756371861017,0.5513022198916274
1,1,1,0.4,1.0,0.744927536231884,0.7916666666666666,0.90625,0.634890873015873,0.8709791795506081,0.5447800741918388
1,1,1,0.4,1.0,0.8543650793650793,0.7166666666666667,0.8706349206349207,0.6058673469387754,0.8142113049688808,0.5578442803471952
1,1,1,0.6,0.75,0.9119351408825093,0.7791666666666666,0.8757936507936508,0.6233465608465609,0.8128179522497705,0.6940545352165864
1,1,1,0.4,1.0,0.655982905982906,0.7791666666666667,1.002752976190476,0.6854237528344671,0.8099461795550223,0.5316017316017316
1,0,1,0.4,1.0,0.7773504273504274,0.7083333333333333,0.8330853174603174,0.5584520266439909,0.7892214071502491,0.5489663497811982
1,0,1,0.4,1.0,0.8734567901234568,0.7458333333333333,0.8623511904761905,0.5120243409863945,0.7564300836649321,0.5598417408506429
1,0,1,0.4,1.0,0.7931818181818183,0.7083333333333333,1.0166666666666666,0.6328125,0.7857172863766271,0.5509076558800317
1,0,1,0.4,1.0,0.8871647509578544,0.7041666666666666,0.8541666666666667,0.6102120535714286,0.8035558557742624,0.5612312912803733
1,0,1,0.4,1.0,0.9194444444444444,0.8208333333333333,0.9972619047619048,0.7136054421768707,0.8149647036695744,0.5643648763853367
1,0,0,0.6,0.5,0.8404040404040405,0.75,0.8702876984126984,0.5498255031179138,0.808754752357816,0.6131924824960079
1,0,0,0.6,0.5,0.875,0.8958333333333333,0.9202380952380953,0.5837159863945578,0.8381905239714097,0.6176470588235294
1,0,0,0.4,0.5,0.8060386473429951,0.75,0.903125,0.6258680555555556,0.8305394579491576,0.48539946907160264
1,0,0,0.4,0.5,0.9222222222222222,0.8208333333333333,0.9226851851851852,0.5738734567901235,0.8434567901234569,0.49478390461997024
1,0,0,0.4,0.5,0.9492337164750957,0.6898809523809524,0.7945436507936507,0.5656462585034013,0.7267518422706033,0.4966796140834482
1,0,1,0.4,1.0,0.9043650793650794,0.8690476190476191,0.9659722222222222,0.5766369047619048,0.8319154323418955,0.562924539953069
1,0,1,0.4,1.0,0.9583333333333334,0.6875,0.8447916666666666,0.5681944444444444,0.7991849332325522,0.5679012345679012
1,0,1,0.2,1.0,0.6808913308913308,0.675,0.9066964285714285,0.6187918083900227,0.7820910337420353,0.32080423980498046
1,0,1,0.4,1.0,0.8984126984126983,0.6958333333333333,0.960479797979798,0.6932489669421488,0.7790260912355023,0.5623447590660705
1,0,1,0.4,1.0,0.6595238095238095,0.6875,1.1619791666666668,0.7180381944444445,0.7774848828420258,0.5321805955811719
1,0,1,0.4,1.0,0.8385416666666666,0.7375,0.843452380952381,0.5572250566893424,0.7620789442301263,0.5561312607944732
1,0,1,0.8,1.0,0.9092592592592593,0.75,0.8392578125,0.6480143229166666,0.8081406896474537,0.8696037192827097
1,0,1,0.4,0.75,0.8694444444444445,0.7777777777777777,0.86875,0.5018948412698413,0.7498873370897181,0.5345097481144159
1,0,1,0.8,0.75,0.7853315766359245,0.7479166666666666,1.3053571428571429,0.8654336734693877,0.8133115243342516,0.7832876442309448
1,0,1,0.2,0.75,0.5532608695652174,0.6395833333333334,0.8331473214285714,0.4895849277210884,0.7655007421931124,0.30439549486693906
1,0,1,0.4,1.0,0.8802083333333334,0.8416666666666666,0.9336111111111112,0.5665277777777777,0.84,0.560530679933665
1,0,1,0.2,1.0,0.7931681681681683,0.6875,0.8092857142857143,0.5904294217687075,0.7555721441269826,0.3262438723125024
1,0,1,0.2,0.75,0.7264720942140297,0.6875,1.0097222222222222,0.7827380952380952,0.7984102387511478,0.3147165709764835
1,0,1,0.2,1.0,0.8302810715854193,0.6898809523809524,0.9001388888888888,0.5242013888888889,0.7908557001485168,0.32775034076552517
1,0,1,0.4,1.0,0.8190972222222221,0.7732142857142857,0.998015873015873,0.7495039682539683,0.7893835786075933,0.5539509216860397
1,1,1,0.2,1.0,0.9054834054834054,0.6749999999999999,0.8256696428571428,0.5680714994331066,0.7889405568901073,0.33045882430386414
1,1,1,0.2,1.0,0.7972222222222222,0.6607142857142857,0.8354166666666667,0.5978769841269841,0.794759998361527,0.32641455786181406
1,1,1,0.4,1.0,0.8555555555555555,0.7916666666666666,0.9279960317460317,0.6133819916855631,0.875902157006053,0.5579710144927537
1,1,1,0.4,1.0,0.7324786324786325,0.7708333333333333,0.8704695767195767,0.6162802343159486,0.8170074924674492,0.5430925221799746
1,1,1,0.2,1.0,0.9,0.6437499999999999,0.7886197916666666,0.6841444830246913,0.7700555926566635,0.3302752293577982
1,0,0,0.2,0.5,0.6782608695652174,0.7648809523809523,0.8951388888888889,0.5981944444444445,0.8447564483357315,0.29686013320647003
1,0,0,0.2,0.5,0.8186067019400353,0.64375,0.840327380952381,0.6456944444444443,0.8108948481353325,0.3025355233998175
1,0,0,0.6,0.25,0.861111111111111,0.7523809523809524,0.8768262987012987,0.6252541752754821,0.8362441342277651,0.470886075949367
1,0,0,0.6,0.75,0.8333333333333334,0.8482142857142857,0.9308035714285714,0.553515625,0.8398119515365878,0.6818181818181819
1,0,0,0.2,0.25,0.7833333333333333,0.6898809523809524,0.836038961038961,0.6245010840079833,0.7910262345679012,0.2618384401114206
