Size_Opt,Adj_Opt,Ori_Opt,Adjacency,Orientation,Size,Simplicity,Rectangularity,Regularity,PA Ratio,Weighted_Fitness
0,1,0,0.6,0.75,0.49259259259259264,0.6666666666666666,0.8257777069160998,0.5629652069160997,0.747150018784634,0.597305389221557
0,1,0,0.4,0.0,0.47601010101010105,0.7375,0.8459821428571428,0.49513711734693877,0.7693538233467054,3.9999999715968175e-09
0,0,1,0.6,1.0,0.7078947368421052,0.7166666666666666,0.8558333333333333,0.6138888888888889,0.8155147115090297,0.6961397455251239
0,0,1,0.4,1.0,0.6301075268817204,0.7375,0.8663359788359788,0.5346063240110859,0.7869235460730424,0.5272154745838956
0,0,1,0.0,0.75,0.6333333333333333,0.7083333333333333,0.8869047619047619,0.511812641723356,0.7834492829500947,1.9999999970877197e-09
0,0,1,0.4,0.75,0.6247619047619047,0.6124999999999999,0.8012070105820106,0.5379764266817838,0.744722262681387,0.504162930703215
0,0,1,0.2,1.0,0.5340659340659341,0.7708333333333333,0.8952752976190477,0.49334343112244894,0.8113806255973464,0.31074168797953966
0,0,1,0.2,1.0,0.6776315789473685,0.7291666666666666,0.8856746031746032,0.6083928571428571,0.8341118253239465,0.32062256809338524
0,0,1,0.4,0.75,0.7196969696969697,0.8083333333333333,0.9002976190476191,0.6019557823129251,0.8469044612794613,0.5179463880054521
0,0,1,0.4,1.0,0.6385243841126195,0.8333333333333333,0.9333333333333333,0.5874999999999999,0.8787229938271605,0.5286731916974967
0,0,1,0.4,1.0,0.6723290598290599,0.75,0.8764880952380952,0.5532709750566893,0.8232867819610243,0.534233201748801
0,0,1,0.2,1.0,0.6650793650793652,0.8,0.9017361111111111,0.5578373015873016,0.8292708333333333,0.31990837946172934
0,0,1,0.2,1.0,0.7234359726295209,0.7583333333333333,0.9073660714285714,0.6264514243197279,0.8699458516148076,0.323041961189787
0,0,1,0.2,1.0,0.5661236424394319,0.7374999999999999,0.8526041666666666,0.5228732638888889,0.7843769794419145,0.31332250625639363
0,0,1,0.2,0.75,0.7666666666666666,0.7791666666666667,0.9057291666666667,0.5717361111111111,0.8476820500927644,0.3165137614678899
0,0,1,0.0,1.0,0.6412698412698413,0.6273809523809524,0.7774636243386244,0.5767159352166793,0.7353736793162993,1.999999997440594e-09
0,0,1,0.2,1.0,0.6602662570404506,0.7583333333333333,0.8967013888888888,0.6747829861111112,0.8514965986394558,0.3196281951975213
0,0,1,0.4,1.0,0.6020833333333333,0.7041666666666666,0.8411458333333333,0.5230034722222222,0.7780353993449232,0.5221318879855464
0,0,1,0.4,1.0,0.6075268817204301,0.8273809523809523,0.9360119047619048,0.7215816326530613,0.8987576854239359,0.5231481481481481
0,0,1,0.2,1.0,0.6124368686868688,0.6458333333333333,0.8351934523809523,0.5918154761904761,0.7994011853288514,0.3166355231699456
0,0,1,0.2,1.0,0.6251953001953002,0.75,0.870610119047619,0.650564236111111,0.8350267510968269,0.3174729108628275
0,0,1,0.2,1.0,0.6682027649769586,0.6958333333333333,0.8436507936507937,0.7031094104308391,0.8254229960232291,0.3200883002207506
0,1,0,0.4,0.5,0.7357142857142858,0.8541666666666666,0.9239583333333334,0.574453125,0.8240382938185136,0.47851335656213706
0,1,0,0.2,0.5,0.5607142857142857,0.8208333333333333,0.924404761904762,0.6886160714285714,0.8785848278705422,0.2902033271719039
0,1,0,0.2,0.5,0.7305555555555555,0.7791666666666666,0.879047973356009,0.6514004039115646,0.8371123078861173,0.2992036405005688
0,1,0,0.2,0.5,0.8194444444444443,0.7666666666666666,0.8840277777777777,0.7288888888888889,0.8603740559584716,0.30256410256410254
0,1,0,0.4,0.5,0.5757142857142857,0.6958333333333333,0.8593005952380952,0.6201296768707483,0.8217395676629151,0.45782448168134054
0,1,0,0.4,0.5,0.5960212201591512,0.6547619047619048,0.8262117346938775,0.6311915391156462,0.799189233385662,0.4609467152161649
0,1,0,0.2,0.5,0.6788944030879515,0.731547619047619,0.8256076388888889,0.5323611111111111,0.7770416303573772,0.296890448286672
0,1,0,0.4,0.5,0.6777777777777777,0.7708333333333333,0.8838541666666666,0.59890625,0.8236429988662132,0.4719535783365571
0,1,0,0.2,0.5,0.5704980842911878,0.7375,0.8544270833333334,0.5800173611111111,0.8008114428306735,0.29084871569489207
0,1,0,0.2,0.5,0.7023809523809524,0.7666666666666666,0.883829365079365,0.62156179138322,0.8297947412436049,0.297979797979798
0,1,0,0.4,0.75,0.5472222222222223,0.8833333333333333,0.9229166666666666,0.6376736111111112,0.8211966604823747,0.4901513580758864
0,1,0,0.6,0.75,0.5301767676767676,0.7232142857142856,0.8639012896825397,0.6216757015306122,0.8007331821617536,0.6104232791413272
0,1,0,0.6,1.0,0.6058730158730158,0.7041666666666666,0.8714409722222223,0.700859375,0.8470649795730965,0.6684666014798383
0,1,0,0.4,1.0,0.49470085470085473,0.8,0.9198065476190476,0.7423692602040817,0.8897222222222223,0.4986645989489102
0,1,0,0.6,1.0,0.5611111111111111,0.7916666666666666,0.9236111111111112,0.7334027777777778,0.8958500823186137,0.6540744738262277
0,1,0,0.6,0.75,0.5682234432234432,0.6458333333333333,0.8390922619047618,0.5057647746598639,0.7569237182170082,0.6224191256373819
0,1,0,0.6,0.75,0.5371031746031746,0.7708333333333333,0.8753472222222223,0.6754340277777777,0.8387195504434515,0.6126975744086914
0,1,0,0.6,1.0,0.5861111111111111,0.8541666666666666,0.9208333333333334,0.6493055555555556,0.8698571053765859,0.6623070886738164
0,1,0,0.4,1.0,0.5240338164251207,0.7666666666666666,0.9098958333333333,0.5957465277777778,0.8519570707070707,0.5057993821763712
0,1,0,0.6,1.0,0.5972222222222222,0.8083333333333333,0.9205357142857142,0.6326070011337868,0.8636234034585683,0.6658064516129032
0,0,1,0.8,1.0,0.7696428571428572,0.9583333333333333,0.9583333333333333,0.695734126984127,0.9138304712763587,0.8334541938602853
0,0,1,0.6,1.0,0.7380341880341881,0.7708333333333333,0.9320089285714286,0.7987606292517007,0.903362931711146,0.7031997556920362
0,0,1,0.2,1.0,0.6734917043740573,0.8541666666666666,0.9383680555555556,0.7482638888888888,0.9124638605442177,0.32038961213681266
0,0,1,0.6,1.0,0.7928571428571428,0.7083333333333333,0.8338293650793651,0.6483489229024944,0.8109263671033151,0.714975845410628
0,0,1,0.6,1.0,0.8103535353535353,0.7708333333333333,0.8866666666666667,0.6620833333333334,0.8494783376696255,0.7184730488646752
0,0,1,0.6,1.0,0.7349206349206349,0.8333333333333333,0.9147321428571429,0.5642219387755102,0.8348317942879631,0.7024908332279681
0,0,1,0.8,0.75,0.8722222222222223,0.6625,0.8583333333333334,0.6330555555555556,0.8228347820609725,0.8032402472820295
0,0,1,0.6,1.0,0.8776570048309179,0.8083333333333333,0.9183035714285714,0.6534217332766439,0.8699364808672168,0.7308965644408311
0,0,1,0.6,1.0,0.8347222222222221,0.925,0.9666666666666667,0.7534722222222222,0.9323124670743719,0.7231525117818108
0,0,1,0.6,0.75,0.7000000000000001,0.9166666666666666,0.9458333333333333,0.653888888888889,0.8989776234567901,0.65625
0,0,1,0.4,1.0,0.5326388888888889,0.7291666666666666,0.8428571428571429,0.6019168083900226,0.809858276643991,0.5077788811651771
0,0,1,0.4,1.0,0.7849206349206349,0.7291666666666666,0.8814285714285715,0.5260345804988662,0.8105850714941624,0.5499026966916876
0,0,1,0.4,1.0,0.7444444444444445,0.7708333333333333,0.8732291666666667,0.5693229166666667,0.8209567380671277,0.5447154471544715
0,0,1,0.4,1.0,0.6849206349206348,0.6898809523809524,0.8558035714285714,0.5490674603174603,0.7910495492963026,0.5361913637775707
0,0,1,0.2,1.0,0.6999999999999998,0.8625,0.941468253968254,0.76312358276644,0.9207113414206322,0.3218390804597701
0,0,1,0.4,1.0,0.6884920634920636,0.7583333333333333,0.9128224206349207,0.6203718466553287,0.8617708542983268,0.5367362722351121
0,0,1,0.4,1.0,0.571256038647343,0.7047619047619047,0.8116666666666668,0.6016666666666667,0.7812313299975637,0.5160938352427714
0,0,1,0.4,1.0,0.4829725829725829,0.7857142857142857,0.8766369047619047,0.6186197916666667,0.8338628509560702,0.4956315711535614
0,0,1,0.4,1.0,0.6444444444444445,0.6291666666666667,0.8309027777777778,0.5990190972222222,0.7989168347593256,0.5296803652968036
0,0,1,0.4,0.75,0.49041514041514045,0.75,0.8993402777777778,0.7030121527777777,0.8696945861678005,0.4777589992416996
0,1,0,0.4,0.5,0.6857004830917873,0.875,0.9297619047619047,0.6154790249433106,0.870113679960812,0.4729047626980293
0,1,0,0.4,0.75,0.7534090909090909,0.7291666666666666,0.8763888888888889,0.7054166666666667,0.8506823283338435,0.5221500295333728
0,1,0,0.2,0.5,0.6115942028985507,0.9166666666666666,0.95875,0.7004166666666667,0.8936418965734442,0.2933611400764685
0,1,0,0.4,0.5,0.7041666666666666,0.8833333333333333,0.93125,0.6433333333333333,0.8781146544552929,0.4750527055516514
0,1,0,0.4,0.5,0.5944444444444444,0.6541666666666667,0.84375,0.5954166666666667,0.8057133838383839,0.4607104413347685
0,1,0,0.4,0.25,0.7027777777777778,0.7291666666666666,0.8583333333333334,0.5595408163265306,0.8057623851116816,0.38376943496397425
0,1,0,0.4,0.25,0.6908602150537634,0.7166666666666666,0.8803571428571428,0.5998426870748299,0.8341130329884284,0.3828677839851024
0,1,0,0.4,0.25,0.6967462347257743,0.8125,0.9154761904761906,0.555110544217687,0.8405526709842186,0.3833164293265952
0,1,0,0.2,0.75,0.6192063492063492,0.7291666666666666,0.8802083333333334,0.6936111111111112,0.8591966231319585,0.3089207702561801
0,1,0,0.4,0.25,0.7808080808080807,0.7583333333333333,0.8999999999999999,0.6691666666666667,0.8698525660646872,0.389077639360765
0,0,1,0.0,1.0,0.7277777777777779,0.7375,0.8701388888888889,0.6184027777777777,0.8189689625850339,1.9999999976259545e-09
0,0,1,0.0,1.0,0.7611111111111111,0.7916666666666666,0.9105654761904762,0.6073497732426304,0.8641276098155677,1.9999999976861315e-09
0,0,1,0.0,1.0,0.7421568627450981,0.8125,0.9206597222222221,0.5879811507936508,0.8393671264802217,1.999999997652576e-09
0,0,1,0.0,1.0,0.7402777777777777,0.8,0.9204861111111111,0.6725,0.883151140085664,1.9999999976491557e-09
0,0,1,0.0,1.0,0.7166666666666667,0.8541666666666666,0.9297222222222222,0.6441269841269841,0.8574149659863946,1.9999999976046513e-09
0,0,1,0.0,1.0,0.7458333333333335,0.8833333333333333,0.9402777777777778,0.6988492063492063,0.8956057098765432,1.999999997659218e-09
0,0,1,0.0,1.0,0.7491452991452991,0.7916666666666666,0.9175347222222222,0.7211061507936508,0.8844705845301083,1.9999999976651455e-09
0,0,1,0.0,1.0,0.7569444444444443,0.7999999999999999,0.8867063492063492,0.702701247165533,0.8571941000918274,1.9999999976788995e-09
0,0,1,0.0,1.0,0.7532679738562091,0.7291666666666666,0.8797619047619047,0.6538520408163265,0.8510635632836349,1.9999999976724516e-09
0,0,1,0.2,1.0,0.7277777777777779,0.7166666666666667,0.8354166666666667,0.5021205357142857,0.7613747137579555,0.3232572486119679
0,1,0,0.2,0.75,0.6025974025974025,0.6958333333333333,0.8645957341269841,0.5879924886621315,0.8047419906132027,0.3078624350326219
0,1,0,0.2,0.5,0.6367076336116584,0.6416666666666666,0.8256696428571428,0.4801387117346939,0.7271651170798898,0.294755281454377
0,1,0,0.4,0.75,0.6348901098901099,0.8833333333333333,0.9461309523809525,0.5897491496598639,0.8618857935294624,0.5057907311824035
0,1,0,0.4,0.5,0.7496031746031746,0.7291666666666666,0.8417857142857144,0.6206802721088435,0.8017963910388153,0.47995934701137016
0,1,0,0.4,0.75,0.6969187675070029,0.7708333333333333,0.8584821428571429,0.5490704719387756,0.7978568513416998,0.5149184229588493
0,1,0,0.4,0.75,0.7376984126984126,0.6958333333333333,0.8370138888888888,0.6527777777777778,0.806604938271605,0.5202304050745085
0,1,0,0.4,0.75,0.64,0.675,0.8555059523809524,0.5614473497732426,0.7937690450467256,0.5065963060686016
0,1,0,0.4,0.75,0.6705738705738705,0.7583333333333333,0.9219246031746031,0.6344472789115646,0.8742010692892103,0.5112086752819622
0,1,0,0.4,0.5,0.6930555555555555,0.675,0.7854662698412698,0.5550963718820862,0.7471403376165281,0.47377165915024927
0,1,0,0.4,0.75,0.67995337995338,0.6958333333333333,0.866889880952381,0.6716801303854876,0.8308869949494949,0.5125561917033957
0,0,1,0.4,1.0,0.8027777777777777,0.7166666666666666,0.8484375,0.6292187499999999,0.8132523148148149,0.5520534861509073
0,0,1,0.4,1.0,0.7111111111111111,0.8833333333333333,0.9557291666666667,0.625173611111111,0.8597668234343019,0.540084388185654
0,0,1,0.4,1.0,0.7547619047619047,0.6875,0.8679166666666667,0.6720833333333334,0.8453472222222221,0.5460809646856158
0,0,1,0.2,1.0,0.6669172932330826,0.75,0.8912103174603174,0.5554138321995465,0.8035485166288737,0.3200144313159556
0,0,1,0.2,1.0,0.7450396825396824,0.6666666666666666,0.8586805555555556,0.592986111111111,0.809729938271605,0.32409105620886824
0,0,1,0.4,1.0,0.7114551083591332,0.625,0.8627083333333333,0.6680555555555556,0.8363155864197531,0.5401339757903397
0,0,1,0.4,1.0,0.6627765064836003,0.7708333333333333,0.9191964285714285,0.553469387755102,0.8489898469335699,0.5327079884740359
0,0,1,0.4,1.0,0.7138888888888889,0.8625,0.9333333333333333,0.6772222222222223,0.8697376543209876,0.5404837013669821
0,0,1,0.6,1.0,0.6645774976657329,0.7583333333333333,0.8743055555555557,0.5556944444444445,0.8044088561350466,0.6851604324994258
0,0,1,0.4,1.0,0.7069444444444444,0.7791666666666666,0.8968750000000001,0.5744444444444445,0.8431549981103552,0.5394806571277159
0,1,1,0.4,1.0,0.6391414141414141,0.6875,0.8241815476190476,0.567858914399093,0.7719570707070706,0.5287788572025488
0,1,1,0.4,1.0,0.5759568933481977,0.6125,0.7895833333333333,0.5581684027777778,0.7467217630853995,0.5170469709100614
0,1,1,0.2,1.0,0.6015873015873016,0.6541666666666666,0.8251984126984127,0.554032029478458,0.7800612937247137,0.3158991456553448
0,1,1,0.4,1.0,0.6527777777777778,0.75,0.9007812500000001,0.522265625,0.8265037218973907,0.5310734463276836
0,1,1,0.2,0.5,0.5930610452349583,0.6333333333333333,0.8597395833333333,0.6682725694444445,0.8278191000918274,0.29226590483610904
0,1,1,0.4,1.0,0.5891414141414142,0.6416666666666666,0.8130580357142857,0.5552435870181406,0.774815496102022,0.5196569773916917
0,1,1,0.4,0.75,0.6665204678362574,0.8208333333333333,0.9243055555555555,0.5793340773809523,0.8440327329704619,0.5106168506920787
0,1,1,0.2,0.75,0.6166056166056165,0.7375,0.8753472222222223,0.6020374503968254,0.8293954087223318,0.30875834309879246
0,1,1,0.4,1.0,0.5393162393162393,0.7458333333333333,0.8761904761904762,0.7279053287981859,0.863994492021465,0.5092816787732042
0,1,1,0.2,1.0,0.5726190476190476,0.6625,0.8456845238095239,0.616780045351474,0.8062275702291936,0.3138150383297994
0,0,1,0.4,1.0,0.6059964726631394,0.7291666666666666,0.8687499999999999,0.5631795634920634,0.7999455152431343,0.5228638819143271
0,0,1,0.4,1.0,0.5773809523809524,0.8125,0.9194444444444445,0.5466666666666666,0.8310443618831065,0.5173333333333333
0,0,1,0.4,1.0,0.48851010101010095,0.8333333333333333,0.9270833333333333,0.5555555555555556,0.8432823129251701,0.4970771503822188
0,0,1,0.4,1.0,0.5220238095238096,0.8541666666666666,0.9496527777777778,0.5645833333333333,0.8644097222222222,0.505329876116393
0,0,1,0.6,1.0,0.5616013071895425,0.8541666666666666,0.9440972222222221,0.6351388888888888,0.8822483623078861,0.6542408908488127
0,0,1,0.4,1.0,0.4640925382860867,0.7791666666666666,0.9197916666666668,0.5709635416666667,0.8250787709441556,0.4905121052450322
0,0,1,0.6,1.0,0.5372598162071845,0.8333333333333333,0.9472916666666666,0.6440277777777776,0.900563590449954,0.6457205492289542
0,0,1,0.4,1.0,0.6595450301332654,0.6541666666666667,0.8598611111111112,0.629826388888889,0.8171630133534895,0.5321840497520616
0,0,1,0.6,1.0,0.557936507936508,0.7291666666666666,0.8819444444444444,0.6175694444444444,0.8477895919616698,0.6529917176252031
0,0,1,0.4,1.0,0.5426587301587301,0.7666666666666666,0.9232638888888889,0.6754861111111111,0.8620373558820529,0.51002331002331
0,0,1,0.8,1.0,0.7699346405228757,0.5791666666666666,0.8055555555555556,0.5949652777777779,0.750703490533036,0.8335397134264991
0,0,1,0.8,1.0,0.8361111111111112,0.6041666666666666,0.8431547619047619,0.5737478741496599,0.8019219837401655,0.8517863459497701
0,0,1,0.6,1.0,0.8767857142857144,0.7523809523809524,0.8791369047619046,0.7017497519841269,0.8428419105245404,0.7307453801314647
0,0,1,0.6,1.0,0.7857142857142857,0.6607142857142857,0.8487797619047619,0.6382015306122449,0.8029395597388022,0.7135135135135134
0,0,1,0.6,1.0,0.9277777777777777,0.8,0.9190476190476191,0.5511394557823129,0.8351803327190439,0.7392106233862044
0,0,1,0.8,1.0,0.8387426900584796,0.75,0.8948660714285714,0.550248901643991,0.831791225749559,0.8524675421163098
0,0,1,0.6,1.0,0.8861111111111111,0.6416666666666666,0.8543650793650793,0.6295053854875283,0.8047377810427261,0.7323512531088578
0,0,1,0.6,1.0,0.8385783298826777,0.6,0.8202256944444444,0.5799913194444445,0.776866167993062,0.7238734467540074
0,0,1,0.6,1.0,0.8958333333333334,0.8,0.8809523809523809,0.6355583900226757,0.847317487152652,0.7339971550497867
0,0,1,0.4,1.0,0.8435897435897436,0.6666666666666666,0.8631944444444445,0.6222916666666667,0.8089718204775023,0.55668358714044
0,0,0,0.6,0.25,0.6384615384615385,0.8125,0.9236111111111112,0.7115575396825398,0.8736840576450966,0.4494584837545126
0,0,0,0.6,0.25,0.5570465337132005,0.6541666666666667,0.8381572420634921,0.671093218537415,0.8126093319559229,0.4381873484923
0,0,0,0.6,0.5,0.6158119658119657,0.75,0.9091517857142857,0.7044752692743764,0.8683630815733089,0.5749434765261338
0,0,0,0.6,0.5,0.5819444444444444,0.6749999999999999,0.8640625,0.7533680555555555,0.8504855066262409,0.5672382671480144
0,0,0,0.6,0.5,0.6041666666666666,0.7916666666666666,0.9247916666666667,0.5932552083333333,0.8554046540372715,0.5723684210526315
0,0,0,0.8,0.5,0.6597222222222222,0.8333333333333333,0.91875,0.6515277777777777,0.8812337018140589,0.6649168853893263
0,0,0,0.6,0.5,0.585515873015873,0.7166666666666666,0.8847619047619047,0.7564078443877551,0.8645291181720378,0.5680826488706365
0,0,0,0.6,0.5,0.6088675213675213,0.75,0.8927777777777778,0.7017013888888889,0.8491285978924382,0.5734169573383419
